Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
458	10.729	11.677	12.625	13.644	14.740	15.917	17.181	18.538	19.895
459	10.730	11.678	12.626	13.645	14.741	15.918	17.182	18.539	19.897
460	10.731	11.679	12.627	13.646	14.742	15.919	17.183	18.541	19.899
461	10.732	11.680	12.628	13.647	14.743	15.920	17.185	18.543	19.901
462	10.732	11.680	12.628	13.648	14.744	15.922	17.187	18.545	19.903
463	10.733	11.681	12.629	13.649	14.745	15.923	17.188	18.546	19.905
464	10.734	11.682	12.631	13.650	14.746	15.924	17.189	18.548	19.907
465	10.736	11.684	12.632	13.651	14.747	15.925	17.191	18.550	19.909
466	10.737	11.685	12.633	13.652	14.748	15.926	17.192	18.551	19.911
467	10.738	11.686	12.634	13.653	14.750	15.928	17.194	18.553	19.913
468	10.739	11.687	12.635	13.654	14.751	15.929	17.195	18.555	19.915
469	10.740	11.688	12.636	13.655	14.752	15.930	17.196	18.556	19.917
470	10.741	11.689	12.637	13.656	14.753	15.932	17.198	18.559	19.919
471	10.742	11.690	12.638	13.657	14.754	15.933	17.200	18.560	19.921
472	10.743	11.691	12.639	13.658	14.755	15.934	17.201	18.562	19.923
473	10.744	11.692	12.640	13.659	14.756	15.935	17.202	18.564	19.925
474	10.745	11.693	12.641	13.661	14.757	15.936	17.204	18.565	19.927
475	10.746	11.694	12.642	13.662	14.758	15.938	17.205	18.567	19.929
476	10.747	11.695	12.643	13.663	14.760	15.939	17.207	18.569	19.931
477	10.748	11.696	12.644	13.664	14.761	15.940	17.208	18.571	19.933
478	10.749	11.697	12.645	13.665	14.762	15.942	17.210	18.573	19.936
479	10.750	11.698	12.646	13.666	14.763	15.943	17.211	18.575	19.938
480	10.751	11.699	12.647	13.667	14.764	15.944	17.213	18.576	19.940
481	10.752	11.700	12.648	13.668	14.765	15.945	17.214	18.578	19.942
482	10.753	11.701	12.649	13.669	14.766	15.947	17.216	18.580	19.944
483	10.754	11.702	12.650	13.670	14.768	15.948	17.217	18.581	19.946
484	10.756	11.703	12.651	13.671	14.769	15.949	17.219	18.583	19.948
485	10.757	11.704	12.652	13.672	14.770	15.951	17.220	18.585	19.950
486	10.757	11.705	12.653	13.673	14.771	15.952	17.222	18.587	19.952
487	10.758	11.706	12.654	13.674	14.772	15.953	17.223	18.589	19.955
488	10.759	11.707	12.655	13.675	14.773	15.955	17.225	18.591	19.956
489	10.761	11.708	12.656	13.677	14.775	15.956	17.226	18.592	19.958
490	10.762	11.710	12.657	13.678	14.776	15.957	17.228	18.594	19.960
491	10.763	11.711	12.659	13.679	14.777	15.959	17.229	18.596	19.963
492	10.764	11.712	12.660	13.680	14.778	15.960	17.231	18.598	19.965
493	10.765	11.713	12.661	13.681	14.779	15.961	17.232	18.600	19.967
494	10.766	11.714	12.662	13.682	14.780	15.962	17.234	18.601	19.969
495	10.767	11.715	12.663	13.683	14.782	15.964	17.236	18.604	19.971
496	10.768	11.716	12.664	13.684	14.783	15.965	17.237	18.605	19.973
497	10.769	11.717	12.665	13.686	14.784	15.967	17.239	18.607	19.976
498	10.770	11.718	12.666	13.687	14.785	15.968	17.240	18.609	19.978
499	10.772	11.719	12.667	13.688	14.787	15.969	17.242	18.611	19.980
500	10.773	11.720	12.668	13.689	14.788	15.971	17.243	18.613	19.982
501	10.774	11.722	12.669	13.690	14.789	15.972	17.245	18.614	19.984
502	10.775	11.723	12.670	13.691	14.790	15.973	17.246	18.616	19.986
503	10.776	11.724	12.672	13.692	14.791	15.975	17.248	18.618	19.988
504	10.777	11.725	12.673	13.693	14.793	15.976	17.250	18.620	19.991
505	10.778	11.726	12.674	13.695	14.794	15.977	17.251	18.622	19.993
506	10.779	11.727	12.675	13.696	14.795	15.979	17.253	18.624	19.995
507	10.780	11.728	12.676	13.697	14.796	15.980	17.254	18.626	19.997
508	10.781	11.729	12.677	13.698	14.798	15.982	17.256	18.628	19.999
509	10.783	11.730	12.678	13.699	14.799	15.983	17.258	18.629	20.001
510	10.784	11.732	12.679	13.700	14.800	15.984	17.259	18.631	20.003
511	10.785	11.733	12.680	13.702	14.801	15.986	17.261	18.633	20.005
512	10.786	11.734	12.682	13.703	14.803	15.987	17.262	18.635	20.007
513	10.787	11.735	12.683	13.704	14.804	15.989	17.264	18.637	20.010
514	10.788	11.736	12.684	13.705	14.805	15.990	17.266	18.639	20.012
515	10.789	11.737	12.685	13.706	14.806	15.991	17.267	18.641	20.015
516	10.790	11.738	12.686	13.707	14.808	15.993	17.269	18.643	20.017
517	10.792	11.739	12.687	13.709	14.809	15.994	17.270	18.645	20.019
518	10.793	11.741	12.688	13.710	14.810	15.996	17.272	18.647	20.021
519	10.794	11.742	12.690	13.711	14.812	15.997	17.274	18.648	20.023
520	10.795	11.743	12.691	13.712	14.813	15.998	17.275	18.650	20.025
521	10.796	11.744	12.692	13.713	14.814	16.000	17.277	18.652	20.027
522	10.797	11.745	12.693	13.714	14.815	16.001	17.279	18.655	20.030
523	10.798	11.746	12.694	13.716	14.817	16.003	17.280	18.656	20.033
524	10.799	11.747	12.695	13.717	14.818	16.004	17.282	18.658	20.035
525	10.801	11.749	12.696	13.718	14.819	16.006	17.284	18.660	20.037
526	10.802	11.750	12.698	13.719	14.820	16.007	17.285	18.662	20.039
527	10.803	11.751	12.699	13.721	14.822	16.008	17.287	18.664	20.041
528	10.804	11.752	12.700	13.722	14.823	16.010	17.289	18.666	20.043
529	10.805	11.753	12.701	13.723	14.824	16.011	17.290	18.668	20.046
530	10.807	11.755	12.702	13.724	14.826	16.013	17.292	18.670	20.048
531	10.808	11.756	12.704	13.725	14.827	16.014	17.293	18.672	20.050
532	10.809	11.757	12.705	13.727	14.828	16.016	17.295	18.674	20.053
533	10.810	11.758	12.706	13.728	14.830	16.017	17.297	18.676	20.055
534	10.811	11.759	12.707	13.729	14.831	16.019	17.299	18.678	20.057
535	10.812	11.760	12.708	13.730	14.832	16.020	17.300	18.680	20.059
536	10.813	11.761	12.709	13.732	14.834	16.022	17.302	18.682	20.062
537	10.815	11.763	12.711	13.733	14.835	16.023	17.304	18.684	20.064
538	10.816	11.764	12.712	13.734	14.836	16.024	17.305	18.686	20.066
539	10.817	11.765	12.713	13.735	14.838	16.026	17.307	18.688	20.068
540	10.818	11.766	12.714	13.737	14.839	16.027	17.309	18.689	20.070
541	10.819	11.767	12.715	13.738	14.840	16.029	17.311	18.692	20.073
542	10.820	11.768	12.716	13.739	14.842	16.031	17.312	18.694	20.076
543	10.822	11.770	12.718	13.740	14.843	16.032	17.314	18.696	20.078
544	10.823	11.771	12.719	13.741	14.844	16.033	17.316	18.698	20.080
545	10.824	11.772	12.720	13.743	14.846	16.035	17.317	18.700	20.082
546	10.825	11.773	12.721	13.744	14.847	16.036	17.319	18.702	20.085
547	10.827	11.775	12.723	13.745	14.848	16.038	17.321	18.704	20.087
548	10.828	11.776	12.724	13.747	14.850	16.039	17.322	18.706	20.089
549	10.829	11.777	12.725	13.748	14.851	16.041	17.324	18.708	20.091
550	10.830	11.778	12.726	13.749	14.852	16.043	17.326	18.710	20.094
551	10.831	11.779	12.727	13.750	14.854	16.044	17.328	18.712	20.097
552	10.832	11.780	12.729	13.752	14.855	16.046	17.330	18.714	20.099
553	10.834	11.782	12.730	13.753	14.857	16.047	17.331	18.716	20.101
554	10.835	11.783	12.731	13.754	14.858	16.049	17.333	18.718	20.103
555	10.836	11.784	12.732	13.756	14.859	16.050	17.335	18.720	20.106
556	10.837	11.786	12.734	13.757	14.861	16.052	17.337	18.722	20.108
557	10.839	11.787	12.735	13.758	14.862	16.053	17.338	18.724	20.110
558	10.840	11.788	12.736	13.759	14.864	16.055	17.340	18.726	20.112
559	10.841	11.789	12.737	13.761	14.865	16.056	17.342	18.728	20.115
560	10.842	11.790	12.738	13.762	14.866	16.058	17.344	18.731	20.118
561	10.843	11.791	12.740	13.763	14.868	16.059	17.345	18.733	20.120
562	10.844	11.793	12.741	13.765	14.869	16.061	17.347	18.735	20.123
563	10.846	11.794	12.742	13.766	14.871	16.063	17.349	18.737	20.125
564	10.847	11.795	12.744	13.767	14.872	16.064	17.351	18.739	20.127
565	10.848	11.797	12.745	13.769	14.873	16.066	17.352	18.741	20.129
566	10.849	11.798	12.746	13.770	14.875	16.067	17.354	18.743	20.132
567	10.851	11.799	12.747	13.771	14.876	16.069	17.356	18.745	20.134
568	10.852	11.800	12.749	13.772	14.878	16.071	17.358	18.748	20.137
569	10.853	11.801	12.750	13.774	14.879	16.072	17.360	18.750	20.140
570	10.854	11.803	12.751	13.775	14.880	16.074	17.362	18.752	20.142
571	10.855	11.804	12.753	13.777	14.882	16.075	17.363	18.754	20.144
572	10.857	11.805	12.754	13.778	14.883	16.077	17.365	18.756	20.147
573	10.858	11.807	12.755	13.779	14.885	16.078	17.367	18.758	20.149
574	10.859	11.808	12.756	13.781	14.886	16.080	17.369	18.760	20.151
575	10.861	11.809	12.758	13.782	14.888	16.082	17.371	18.762	20.154
576	10.862	11.811	12.759	13.783	14.889	16.083	17.372	18.764	20.156
577	10.863	11.811	12.760	13.784	14.891	16.085	17.374	18.767	20.159
578	10.864	11.813	12.761	13.786	14.892	16.087	17.376	18.769	20.161
579	10.865	11.814	12.763	13.787	14.894	16.088	17.378	18.771	20.164
580	10.867	11.815	12.764	13.789	14.895	16.090	17.380	18.773	20.166
581	10.868	11.817	12.765	13.790	14.896	16.091	17.382	18.775	20.169
582	10.869	11.818	12.767	13.791	14.898	16.093	17.384	18.777	20.171
583	10.871	11.819	12.768	13.793	14.900	16.095	17.385	18.779	20.173
584	10.872	11.821	12.769	13.794	14.901	16.096	17.387	18.781	20.176
585	10.873	11.822	12.771	13.795	14.902	16.098	17.389	18.784	20.179
586	10.874	11.823	12.772	13.797	14.904	16.100	17.391	18.786	20.181
587	10.875	11.824	12.773	13.798	14.905	16.101	17.393	18.788	20.184
588	10.877	11.826	12.775	13.800	14.907	16.103	17.395	18.791	20.186
589	10.878	11.827	12.776	13.801	14.908	16.105	17.397	18.793	20.189
590	10.879	11.828	12.777	13.802	14.910	16.106	17.399	18.795	20.191
591	10.881	11.830	12.779	13.804	14.911	16.108	17.401	18.797	20.193
592	10.882	11.831	12.780	13.805	14.913	16.110	17.402	18.799	20.196
593	10.883	11.832	12.781	13.807	14.914	16.111	17.404	18.801	20.198
594	10.884	11.833	12.783	13.808	14.916	16.113	17.407	18.804	20.202
595	10.886	11.835	12.784	13.809	14.918	16.115	17.408	18.806	20.204
596	10.887	11.836	12.785	13.811	14.919	16.116	17.410	18.808	20.206
597	10.888	11.838	12.787	13.812	14.920	16.118	17.412	18.810	20.209
598	10.890	11.839	12.788	13.814	14.922	16.120	17.414	18.813	20.211
599	10.891	11.840	12.789	13.815	14.924	16.121	17.416	18.815	20.214
600	10.892	11.842	12.791	13.817	14.925	16.123	17.418	18.817	20.216
601	10.893	11.843	12.792	13.818	14.927	16.125	17.420	18.820	20.220
602	10.895	11.844	12.793	13.819	14.928	16.127	17.422	18.822	20.222
603	10.896	11.845	12.795	13.821	14.930	16.128	17.424	18.824	20.225
604	10.897	11.847	12.796	13.822	14.931	16.130	17.426	18.826	20.227
605	10.899	11.848	12.798	13.824	14.933	16.132	17.428	18.829	20.230
606	10.900	11.850	12.799	13.825	14.934	16.134	17.430	18.831	20.232
607	10.902	11.851	12.800	13.827	14.936	16.135	17.432	18.833	20.234
608	10.903	11.852	12.802	13.828	14.938	16.137	17.433	18.835	20.237
609	10.904	11.853	12.803	13.830	14.939	16.139	17.436	18.838	20.240
610	10.905	11.855	12.804	13.831	14.941	16.140	17.438	18.840	20.243
611	10.907	11.856	12.806	13.832	14.942	16.142	17.440	18.842	20.245
612	10.908	11.858	12.807	13.834	14.944	16.144	17.442	18.845	20.248
613	10.909	11.859	12.809	13.835	14.946	16.146	17.444	18.847	20.250
614	10.911	11.861	12.810	13.837	14.947	16.147	17.446	18.849	20.253
615	10.912	11.862	12.812	13.838	14.949	16.149	17.447	18.852	20.256
616	10.913	11.863	12.813	13.840	14.950	16.151	17.450	18.854	20.259
617	10.915	11.864	12.814	13.841	14.952	16.153	17.452	18.857	20.261
618	10.916	11.866	12.816	13.843	14.954	16.155	17.454	18.859	20.264
619	10.917	11.867	12.817	13.844	14.955	16.156	17.456	18.861	20.267
620	10.919	11.869	12.819	13.846	14.957	16.158	17.458	18.863	20.269
621	10.920	11.870	12.820	13.847	14.958	16.160	17.460	18.866	20.272
622	10.921	11.871	12.821	13.849	14.960	16.162	17.462	18.868	20.274
623	10.922	11.873	12.823	13.850	14.962	16.164	17.464	18.871	20.278
624	10.924	11.874	12.824	13.852	14.963	16.165	17.466	18.873	20.280
625	10.925	11.875	12.826	13.853	14.965	16.167	17.468	18.875	20.283
626	10.927	11.877	12.827	13.855	14.966	16.169	17.470	18.878	20.285
627	10.928	11.878	12.829	13.856	14.968	16.171	17.472	18.880	20.288
628	10.930	11.880	12.830	13.858	14.970	16.173	17.474	18.882	20.291
629	10.931	11.881	12.831	13.859	14.971	16.175	17.476	18.885	20.294
630	10.932	11.882	12.833	13.861	14.973	16.176	17.478	18.887	20.297
631	10.933	11.884	12.834	13.862	14.975	16.178	17.480	18.890	20.299
632	10.935	11.885	12.836	13.864	14.976	16.180	17.482	18.892	20.302
633	10.936	11.887	12.837	13.866	14.978	16.182	17.484	18.894	20.304
634	10.938	11.888	12.839	13.867	14.980	16.184	17.487	18.897	20.307
635	10.939	11.889	12.840	13.868	14.981	16.186	17.489	18.900	20.310
636	10.940	11.891	12.842	13.870	14.983	16.187	17.491	18.902	20.313
637	10.942	11.892	12.843	13.872	14.985	16.189	17.493	18.904	20.316
638	10.943	11.894	12.844	13.873	14.986	16.191	17.495	18.907	20.318
639	10.944	11.895	12.846	13.875	14.988	16.193	17.497	18.909	20.321
640	10.946	11.897	12.848	13.876	14.990	16.195	17.499	18.911	20.324
641	10.947	11.898	12.849	13.878	14.991	16.197	17.502	18.914	20.327
642	10.948	11.899	12.850	13.879	14.993	16.199	17.504	18.917	20.330
643	10.950	11.901	12.852	13.881	14.995	16.200	17.506	18.919	20.333
644	10.951	11.902	12.853	13.883	14.996	16.202	17.508	18.922	20.335
645	10.953	11.904	12.855	13.884	14.998	16.204	17.510	18.924	20.338
646	10.954	11.905	12.856	13.886	15.000	16.206	17.512	18.926	20.341
647	10.955	11.906	12.858	13.887	15.002	16.208	17.514	18.929	20.344
648	10.957	11.908	12.859	13.889	15.003	16.210	17.517	18.932	20.347
649	10.958	11.909	12.861	13.890	15.005	16.212	17.519	18.934	20.349
650	10.960	11.911	12.862	13.892	15.007	16.214	17.521	18.936	20.352
651	10.961	11.912	12.864	13.894	15.008	16.216	17.523	18.939	20.355
652	10.963	11.914	12.865	13.895	15.010	16.217	17.525	18.941	20.357
653	10.964	11.915	12.867	13.897	15.012	16.219	17.527	18.944	20.361
654	10.965	11.917	12.868	13.898	15.014	16.221	17.529	18.947	20.364
655	10.967	11.918	12.870	13.900	15.015	16.223	17.532	18.949	20.366
656	10.968	11.920	12.871	13.902	15.017	16.225	17.534	18.951	20.369
657	10.970	11.921	12.873	13.903	15.019	16.227	17.536	18.954	20.372
658	10.971	11.922	12.874	13.905	15.020	16.229	17.538	18.957	20.375
659	10.972	11.924	12.876	13.906	15.022	16.231	17.540	18.959	20.378
660	10.974	11.925	12.877	13.908	15.024	16.233	17.543	18.962	20.381
661	10.975	11.927	12.879	13.910	15.026	16.235	17.545	18.964	20.384
662	10.977	11.928	12.880	13.911	15.028	16.237	17.547	18.967	20.386
663	10.978	11.930	12.882	13.913	15.029	16.239	17.549	18.969	20.389
664	10.979	11.931	12.883	13.914	15.031	16.241	17.552	18.972	20.393
665	10.981	11.933	12.885	13.916	15.033	16.243	17.554	18.975	20.395
666	10.982	11.934	12.887	13.918	15.035	16.245	17.556	18.977	20.398
667	10.984	11.936	12.888	13.919	15.036	16.247	17.558	18.980	20.401
668	10.985	11.937	12.890	13.921	15.038	16.248	17.560	18.982	20.404
669	10.986	11.939	12.891	13.923	15.040	16.251	17.563	18.985	20.407
670	10.988	11.940	12.893	13.924	15.042	16.253	17.565	18.988	20.410
671	10.989	11.942	12.894	13.926	15.044	16.255	17.567	18.990	20.413
672	10.991	11.943	12.896	13.928	15.045	16.256	17.569	18.993	20.416
673	10.992	11.945	12.897	13.929	15.047	16.258	17.571	18.995	20.419
674	10.993	11.946	12.899	13.931	15.049	16.260	17.574	18.998	20.422
675	10.995	11.948	12.900	13.932	15.051	16.262	17.576	19.001	20.425
676	10.996	11.949	12.902	13.934	15.052	16.264	17.578	19.003	20.428
677	10.998	11.951	12.904	13.936	15.054	16.266	17.581	19.006	20.431
678	10.999	11.952	12.905	13.937	15.056	16.269	17.583	19.009	20.434
679	11.001	11.954	12.907	13.939	15.058	16.270	17.585	19.011	20.437
680	11.002	11.955	12.908	13.941	15.060	16.273	17.588	19.014	20.440
681	11.004	11.957	12.910	13.942	15.062	16.275	17.590	19.016	20.443
682	11.005	11.958	12.911	13.944	15.063	16.276	17.592	19.019	20.446
683	11.006	11.960	12.913	13.946	15.065	16.279	17.594	19.022	20.449
684	11.008	11.961	12.914	13.947	15.067	16.281	17.597	19.024	20.452
685	11.009	11.963	12.916	13.949	15.069	16.283	17.599	19.027	20.455
686	11.011	11.964	12.918	13.951	15.071	16.285	17.601	19.029	20.458
687	11.012	11.966	12.919	13.953	15.072	16.287	17.603	19.032	20.460
688	11.014	11.967	12.921	13.954	15.074	16.289	17.606	19.035	20.464
689	11.015	11.969	12.922	13.956	15.076	16.291	17.608	19.038	20.467
690	11.017	11.970	12.924	13.958	15.078	16.293	17.610	19.040	20.470
691	11.018	11.972	12.926	13.959	15.080	16.295	17.613	19.043	20.473
692	11.019	11.973	12.927	13.961	15.082	16.297	17.615	19.046	20.476
693	11.021	11.975	12.929	13.963	15.083	16.299	17.618	19.048	20.479
694	11.022	11.976	12.930	13.964	15.085	16.301	17.620	19.051	20.482
695	11.024	11.978	12.932	13.966	15.087	16.303	17.622	19.053	20.485
696	11.025	11.979	12.933	13.968	15.089	16.305	17.625	19.057	20.489
697	11.027	11.981	12.935	13.969	15.091	16.307	17.627	19.059	20.492
698	11.028	11.982	12.937	13.971	15.093	16.309	17.629	19.062	20.494
699	11.030	11.984	12.938	13.973	15.094	16.311	17.631	19.064	20.497
700	11.031	11.985	12.940	13.974	15.096	16.313	17.634	19.067	20.501
701	11.032	11.987	12.941	13.976	15.098	16.315	17.636	19.070	20.504
702	11.034	11.988	12.943	13.978	15.100	16.317	17.638	19.073	20.507
703	11.036	11.990	12.945	13.980	15.102	16.319	17.641	19.075	20.510
704	11.037	11.991	12.946	13.981	15.104	16.322	17.643	19.078	20.513
705	11.038	11.993	12.948	13.983	15.106	16.324	17.646	19.081	20.516
706	11.040	11.995	12.949	13.985	15.108	16.326	17.648	19.083	20.519
707	11.041	11.996	12.951	13.986	15.109	16.328	17.650	19.086	20.522
708	11.042	11.997	12.952	13.988	15.111	16.330	17.653	19.089	20.526
709	11.044	11.999	12.954	13.990	15.113	16.332	17.655	19.092	20.529
710	11.046	12.001	12.956	13.991	15.115	16.334	17.657	19.094	20.531
711	11.047	12.002	12.957	13.993	15.117	16.336	17.660	19.097	20.534
712	11.048	12.004	12.959	13.995	15.119	16.338	17.662	19.100	20.538
713	11.050	12.005	12.961	13.997	15.121	16.340	17.665	19.103	20.541
714	11.051	12.007	12.962	13.998	15.122	16.342	17.667	19.105	20.544
715	11.053	12.009	12.964	14.000	15.124	16.344	17.669	19.108	20.547
716	11.054	12.010	12.965	14.002	15.126	16.347	17.672	19.111	20.550
717	11.056	12.011	12.967	14.004	15.128	16.349	17.674	19.114	20.553
718	11.057	12.013	12.969	14.005	15.130	16.351	17.676	19.116	20.556
719	11.059	12.015	12.970	14.007	15.132	16.353	17.679	19.119	20.559
720	11.060	12.016	12.972	14.009	15.134	16.355	17.681	19.122	20.563
721	11.062	12.018	12.973	14.010	15.136	16.357	17.684	19.125	20.566
722	11.063	12.019	12.975	14.012	15.138	16.359	17.686	19.127	20.569
723	11.064	12.021	12.977	14.014	15.139	16.361	17.689	19.131	20.572
724	11.066	12.022	12.978	14.016	15.141	16.363	17.691	19.133	20.575
725	11.068	12.024	12.980	14.017	15.143	16.366	17.693	19.136	20.578
726	11.069	12.025	12.982	14.019	15.145	16.368	17.695	19.138	20.581
727	11.070	12.027	12.983	14.021	15.147	16.370	17.698	19.142	20.585
728	11.072	12.028	12.985	14.022	15.149	16.372	17.700	19.144	20.588
729	11.073	12.030	12.986	14.024	15.151	16.374	17.703	19.147	20.591
730	11.075	12.031	12.988	14.026	15.153	16.376	17.705	19.150	20.595
731	11.076	12.033	12.990	14.028	15.154	16.378	17.708	19.153	20.597
732	11.078	12.035	12.991	14.029	15.156	16.380	17.710	19.155	20.600
733	11.079	12.036	12.993	14.031	15.158	16.382	17.712	19.158	20.603
734	11.080	12.037	12.994	14.033	15.160	16.385	17.715	19.161	20.607
735	11.082	12.039	12.996	14.035	15.162	16.387	17.717	19.164	20.610
736	11.084	12.041	12.998	14.036	15.164	16.389	17.720	19.166	20.613
737	11.085	12.042	12.999	14.038	15.166	16.391	17.722	19.169	20.617
738	11.086	12.044	13.001	14.040	15.168	16.393	17.725	19.172	20.620
739	11.088	12.045	13.003	14.042	15.170	16.395	17.727	19.175	20.623
740	11.089	12.047	13.004	14.043	15.172	16.397	17.730	19.178	20.626
741	11.091	12.048	13.006	14.045	15.174	16.399	17.732	19.181	20.629
742	11.092	12.050	13.007	14.047	15.175	16.402	17.734	19.183	20.632
743	11.094	12.052	13.009	14.049	15.177	16.404	17.737	19.186	20.635
744	11.095	12.053	13.011	14.050	15.179	16.406	17.739	19.189	20.639
745	11.097	12.055	13.012	14.052	15.181	16.408	17.742	19.192	20.642
746	11.098	12.056	13.014	14.054	15.183	16.410	17.744	19.194	20.645
747	11.099	12.057	13.015	14.055	15.185	16.412	17.747	19.198	20.649
748	11.101	12.059	13.017	14.057	15.187	16.414	17.749	19.200	20.652
749	11.103	12.061	13.019	14.059	15.189	16.416	17.751	19.203	20.654
750	11.104	12.062	13.020	14.061	15.191	16.419	17.754	19.206	20.658
751	11.105	12.064	13.022	14.062	15.193	16.421	17.756	19.209	20.661
752	11.107	12.065	13.024	14.064	15.194	16.423	17.758	19.211	20.664
753	11.108	12.067	13.025	14.066	15.196	16.425	17.761	19.214	20.668
754	11.110	12.068	13.027	14.068	15.198	16.427	17.763	19.217	20.671
755	11.111	12.070	13.028	14.069	15.200	16.429	17.766	19.220	20.674
756	11.112	12.071	13.030	14.071	15.202	16.431	17.768	19.223	20.677
757	11.114	12.073	13.032	14.073	15.204	16.434	17.771	19.226	20.680
758	11.116	12.074	13.033	14.075	15.206	16.436	17.773	19.228	20.683
759	11.117	12.076	13.035	14.076	15.208	16.438	17.776	19.232	20.687
760	11.118	12.077	13.037	14.078	15.210	16.440	17.778	19.234	20.690
761	11.120	12.079	13.038	14.080	15.212	16.442	17.780	19.237	20.693
762	11.121	12.080	13.040	14.081	15.214	16.444	17.783	19.240	20.697
763	11.123	12.082	13.041	14.083	15.216	16.446	17.785	19.243	20.700
764	11.124	12.084	13.043	14.085	15.217	16.449	17.788	19.245	20.703
765	11.125	12.085	13.044	14.087	15.219	16.451	17.790	19.248	20.707
766	11.127	12.087	13.046	14.088	15.221	16.453	17.793	19.251	20.709
767	11.128	12.088	13.048	14.090	15.223	16.455	17.795	19.254	20.713
768	11.130	12.089	13.049	14.092	15.225	16.457	17.798	19.257	20.716
769	11.131	12.091	13.051	14.094	15.227	16.459	17.800	19.260	20.719
770	11.132	12.092	13.052	14.095	15.229	16.461	17.803	19.263	20.723
771	11.134	12.094	13.054	14.097	15.231	16.464	17.805	19.265	20.726
772	11.136	12.096	13.056	14.099	15.233	16.466	17.807	19.268	20.729
773	11.137	12.097	13.057	14.100	15.234	16.468	17.810	19.271	20.732
774	11.138	12.099	13.059	14.102	15.236	16.470	17.812	19.274	20.735
775	11.140	12.100	13.061	14.104	15.238	16.472	17.815	19.276	20.738
776	11.141	12.102	13.062	14.106	15.240	16.474	17.817	19.280	20.742
777	11.143	12.103	13.064	14.107	15.242	16.476	17.820	19.282	20.745
778	11.144	12.104	13.065	14.109	15.244	16.479	17.822	19.286	20.749
779	11.145	12.106	13.067	14.111	15.246	16.481	17.825	19.288	20.752
780	11.147	12.108	13.069	14.113	15.248	16.483	17.827	19.291	20.755
781	11.148	12.109	13.070	14.114	15.250	16.485	17.830	19.294	20.758
782	11.150	12.111	13.072	14.116	15.252	16.487	17.832	19.297	20.761
783	11.151	12.112	13.073	14.118	15.254	16.489	17.834	19.299	20.764
784	11.152	12.114	13.075	14.119	15.255	16.491	17.837	19.302	20.768
785	11.154	12.115	13.076	14.121	15.257	16.493	17.839	19.305	20.771
786	11.155	12.116	13.078	14.123	15.259	16.496	17.842	19.308	20.775
787	11.157	12.118	13.080	14.125	15.261	16.498	17.844	19.311	20.777
788	11.158	12.120	13.081	14.126	15.263	16.500	17.846	19.313	20.780
789	11.159	12.121	13.083	14.128	15.265	16.502	17.849	19.317	20.784
790	11.161	12.123	13.084	14.130	15.267	16.504	17.851	19.319	20.787
791	11.162	12.124	13.086	14.131	15.269	16.506	17.854	19.322	20.791
792	11.164	12.126	13.087	14.133	15.270	16.508	17.856	19.325	20.794
793	11.165	12.127	13.089	14.135	15.272	16.510	17.858	19.327	20.797
794	11.166	12.128	13.090	14.136	15.274	16.513	17.861	19.331	20.800
795	11.168	12.130	13.092	14.138	15.276	16.515	17.863	19.333	20.803
796	11.169	12.131	13.094	14.140	15.278	16.517	17.866	19.337	20.807
797	11.171	12.133	13.095	14.142	15.280	16.519	17.868	19.339	20.810
798	11.172	12.134	13.097	14.143	15.282	16.521	17.871	19.342	20.813
799	11.173	12.136	13.098	14.145	15.284	16.523	17.873	19.345	20.816
800	11.175	12.137	13.100	14.147	15.286	16.525	17.876	19.347	20.819
801	11.176	12.139	13.101	14.148	15.287	16.527	17.878	19.351	20.823
802	11.177	12.140	13.103	14.150	15.289	16.529	17.880	19.353	20.826
803	11.179	12.142	13.105	14.152	15.291	16.531	17.883	19.356	20.829
804	11.180	12.143	13.106	14.153	15.293	16.534	17.885	19.359	20.833
805	11.182	12.145	13.108	14.155	15.295	16.536	17.888	19.362	20.835
806	11.183	12.146	13.109	14.157	15.297	16.538	17.890	19.365	20.839
807	11.184	12.148	13.111	14.158	15.298	16.540	17.892	19.367	20.842
808	11.185	12.149	13.112	14.160	15.300	16.542	17.895	19.370	20.846
809	11.187	12.150	13.114	14.162	15.302	16.544	17.897	19.373	20.849
810	11.188	12.152	13.116	14.164	15.304	16.546	17.900	19.376	20.851
811	11.190	12.153	13.117	14.165	15.306	16.548	17.902	19.379	20.855
812	11.191	12.155	13.119	14.167	15.308	16.550	17.905	19.381	20.858
813	11.192	12.156	13.120	14.169	15.310	16.553	17.907	19.385	20.862
814	11.194	12.158	13.122	14.170	15.312	16.555	17.909	19.387	20.865
815	11.195	12.159	13.123	14.172	15.313	16.557	17.912	19.390	20.868
816	11.196	12.161	13.125	14.174	15.315	16.559	17.914	19.393	20.871
817	11.198	12.162	13.126	14.175	15.317	16.561	17.917	19.396	20.875
818	11.199	12.163	13.128	14.177	15.319	16.563	17.919	19.398	20.878
819	11.200	12.165	13.129	14.178	15.321	16.565	17.921	19.401	20.880
820	11.202	12.166	13.131	14.180	15.323	16.567	17.924	19.404	20.884
821	11.203	12.168	13.132	14.182	15.324	16.569	17.926	19.407	20.887
822	11.204	12.169	13.134	14.183	15.326	16.571	17.929	19.410	20.891
823	11.206	12.171	13.135	14.185	15.328	16.573	17.931	19.412	20.894
824	11.207	12.172	13.137	14.187	15.330	16.576	17.934	19.415	20.897
