Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
458	10.334	11.263	12.191	13.210	14.331	15.565	16.925	18.428	19.930
459	10.336	11.264	12.192	13.212	14.332	15.566	16.927	18.429	19.931
460	10.337	11.265	12.194	13.213	14.334	15.568	16.929	18.431	19.933
461	10.338	11.267	12.195	13.215	14.335	15.569	16.930	18.432	19.934
462	10.340	11.268	12.197	13.216	14.337	15.571	16.931	18.434	19.936
463	10.341	11.270	12.198	13.218	14.338	15.572	16.933	18.435	19.937
464	10.343	11.271	12.200	13.219	14.340	15.574	16.934	18.436	19.938
465	10.344	11.272	12.201	13.220	14.341	15.575	16.936	18.438	19.940
466	10.345	11.274	12.202	13.222	14.343	15.577	16.937	18.440	19.942
467	10.347	11.275	12.204	13.224	14.344	15.578	16.939	18.441	19.943
468	10.348	11.277	12.206	13.225	14.346	15.580	16.940	18.442	19.944
469	10.350	11.278	12.207	13.226	14.347	15.582	16.942	18.444	19.946
470	10.351	11.280	12.208	13.228	14.349	15.583	16.943	18.445	19.947
471	10.353	11.281	12.210	13.229	14.350	15.584	16.945	18.447	19.949
472	10.354	11.283	12.211	13.231	14.352	15.586	16.946	18.448	19.950
473	10.355	11.284	12.213	13.232	14.353	15.588	16.948	18.450	19.952
474	10.357	11.285	12.214	13.234	14.355	15.589	16.950	18.452	19.954
475	10.358	11.287	12.216	13.235	14.356	15.591	16.951	18.453	19.955
476	10.360	11.288	12.217	13.237	14.358	15.592	16.953	18.454	19.956
477	10.361	11.290	12.219	13.238	14.360	15.594	16.954	18.456	19.958
478	10.362	11.291	12.220	13.240	14.361	15.595	16.956	18.458	19.960
479	10.364	11.293	12.222	13.242	14.363	15.597	16.957	18.459	19.961
480	10.365	11.294	12.223	13.243	14.364	15.598	16.959	18.461	19.962
481	10.367	11.296	12.225	13.245	14.366	15.600	16.961	18.463	19.965
482	10.368	11.297	12.226	13.246	14.367	15.602	16.962	18.464	19.966
483	10.370	11.299	12.228	13.248	14.369	15.603	16.964	18.465	19.967
484	10.371	11.300	12.229	13.249	14.370	15.605	16.966	18.467	19.969
485	10.372	11.301	12.231	13.251	14.372	15.606	16.967	18.469	19.971
486	10.374	11.303	12.232	13.252	14.374	15.608	16.968	18.470	19.972
487	10.375	11.305	12.234	13.254	14.375	15.609	16.970	18.472	19.974
488	10.377	11.306	12.235	13.255	14.377	15.611	16.972	18.474	19.976
489	10.378	11.307	12.237	13.257	14.378	15.613	16.973	18.475	19.977
490	10.380	11.309	12.238	13.259	14.380	15.614	16.975	18.477	19.979
491	10.381	11.310	12.240	13.260	14.382	15.616	16.977	18.479	19.981
492	10.382	11.312	12.241	13.262	14.383	15.618	16.978	18.480	19.982
493	10.384	11.313	12.243	13.263	14.385	15.619	16.980	18.482	19.984
494	10.385	11.315	12.244	13.265	14.386	15.621	16.982	18.484	19.986
495	10.387	11.316	12.246	13.266	14.388	15.623	16.983	18.485	19.987
496	10.388	11.318	12.247	13.268	14.390	15.624	16.985	18.487	19.989
497	10.389	11.319	12.249	13.269	14.391	15.626	16.987	18.489	19.991
498	10.391	11.321	12.251	13.271	14.393	15.628	16.988	18.490	19.992
499	10.393	11.322	12.252	13.273	14.394	15.629	16.990	18.492	19.994
500	10.394	11.324	12.254	13.274	14.396	15.631	16.992	18.494	19.996
501	10.395	11.325	12.255	13.276	14.398	15.633	16.994	18.496	19.998
502	10.397	11.327	12.257	13.278	14.400	15.634	16.995	18.497	19.999
503	10.398	11.328	12.258	13.279	14.401	15.636	16.997	18.499	20.001
504	10.400	11.330	12.260	13.281	14.403	15.638	16.999	18.501	20.003
505	10.401	11.331	12.261	13.282	14.404	15.639	17.000	18.502	20.004
506	10.403	11.333	12.263	13.284	14.406	15.641	17.002	18.505	20.007
507	10.404	11.334	12.265	13.286	14.408	15.643	17.004	18.506	20.008
508	10.406	11.336	12.266	13.287	14.409	15.644	17.005	18.508	20.010
509	10.407	11.337	12.268	13.289	14.411	15.646	17.007	18.510	20.012
510	10.409	11.339	12.269	13.290	14.413	15.648	17.009	18.511	20.014
511	10.410	11.340	12.271	13.292	14.414	15.650	17.011	18.514	20.016
512	10.412	11.342	12.272	13.294	14.416	15.651	17.013	18.515	20.018
513	10.413	11.344	12.274	13.295	14.418	15.653	17.014	18.517	20.019
514	10.414	11.345	12.276	13.297	14.420	15.655	17.016	18.519	20.021
515	10.416	11.347	12.277	13.299	14.421	15.657	17.018	18.521	20.023
516	10.417	11.348	12.279	13.300	14.423	15.659	17.020	18.523	20.025
517	10.419	11.350	12.280	13.302	14.425	15.660	17.022	18.524	20.027
518	10.421	11.351	12.282	13.304	14.426	15.662	17.023	18.526	20.028
519	10.422	11.353	12.284	13.305	14.428	15.664	17.025	18.528	20.031
520	10.424	11.354	12.285	13.307	14.430	15.665	17.027	18.530	20.032
521	10.425	11.356	12.287	13.309	14.432	15.667	17.029	18.532	20.035
522	10.426	11.357	12.288	13.310	14.433	15.669	17.031	18.534	20.036
523	10.428	11.359	12.290	13.312	14.435	15.671	17.033	18.535	20.038
524	10.429	11.361	12.292	13.314	14.437	15.673	17.035	18.538	20.040
525	10.431	11.362	12.293	13.315	14.438	15.674	17.036	18.539	20.042
526	10.432	11.364	12.295	13.317	14.440	15.676	17.038	18.541	20.045
527	10.434	11.365	12.297	13.319	14.442	15.678	17.040	18.543	20.046
528	10.435	11.367	12.298	13.320	14.444	15.680	17.042	18.545	20.049
529	10.437	11.368	12.300	13.322	14.446	15.682	17.044	18.547	20.050
530	10.438	11.370	12.301	13.324	14.447	15.684	17.046	18.549	20.053
531	10.440	11.372	12.303	13.326	14.449	15.685	17.048	18.551	20.054
532	10.442	11.373	12.305	13.327	14.451	15.687	17.049	18.553	20.056
533	10.443	11.375	12.306	13.329	14.453	15.689	17.052	18.555	20.058
534	10.445	11.376	12.308	13.331	14.454	15.691	17.053	18.557	20.060
535	10.446	11.378	12.310	13.332	14.456	15.693	17.055	18.559	20.063
536	10.448	11.380	12.311	13.334	14.458	15.695	17.057	18.561	20.064
537	10.449	11.381	12.313	13.336	14.460	15.696	17.059	18.563	20.067
538	10.451	11.383	12.315	13.338	14.462	15.698	17.061	18.565	20.068
539	10.452	11.384	12.316	13.339	14.463	15.700	17.063	18.567	20.071
540	10.454	11.386	12.318	13.341	14.465	15.702	17.065	18.569	20.072
541	10.455	11.387	12.319	13.343	14.467	15.704	17.067	18.571	20.075
542	10.457	11.389	12.321	13.344	14.469	15.706	17.069	18.573	20.077
543	10.458	11.390	12.323	13.346	14.471	15.708	17.071	18.575	20.079
544	10.460	11.392	12.325	13.348	14.472	15.710	17.073	18.577	20.081
545	10.461	11.394	12.326	13.350	14.474	15.712	17.075	18.579	20.083
546	10.463	11.395	12.328	13.351	14.476	15.713	17.077	18.581	20.085
547	10.464	11.397	12.330	13.353	14.478	15.715	17.079	18.583	20.088
548	10.466	11.399	12.331	13.355	14.480	15.717	17.081	18.585	20.089
549	10.467	11.400	12.333	13.357	14.482	15.719	17.083	18.587	20.092
550	10.469	11.402	12.335	13.358	14.483	15.721	17.085	18.589	20.094
551	10.470	11.403	12.336	13.360	14.485	15.723	17.087	18.592	20.096
552	10.472	11.405	12.338	13.362	14.487	15.725	17.089	18.594	20.099
553	10.473	11.406	12.340	13.364	14.489	15.727	17.091	18.596	20.101
554	10.475	11.408	12.341	13.365	14.491	15.729	17.093	18.598	20.103
555	10.476	11.410	12.343	13.367	14.493	15.731	17.095	18.600	20.105
556	10.478	11.411	12.345	13.369	14.494	15.733	17.097	18.602	20.108
557	10.480	11.413	12.347	13.371	14.496	15.735	17.099	18.604	20.109
558	10.481	11.415	12.348	13.373	14.498	15.737	17.101	18.607	20.112
559	10.483	11.416	12.350	13.374	14.500	15.739	17.103	18.608	20.114
560	10.484	11.418	12.352	13.376	14.502	15.741	17.105	18.611	20.116
561	10.485	11.419	12.353	13.378	14.504	15.743	17.108	18.613	20.119
562	10.487	11.421	12.355	13.380	14.506	15.745	17.109	18.615	20.121
563	10.489	11.423	12.357	13.382	14.508	15.747	17.112	18.618	20.123
564	10.490	11.424	12.358	13.383	14.510	15.749	17.114	18.619	20.125
565	10.492	11.426	12.360	13.385	14.512	15.751	17.116	18.622	20.128
566	10.493	11.427	12.362	13.387	14.513	15.753	17.118	18.624	20.131
567	10.495	11.429	12.364	13.389	14.515	15.755	17.120	18.626	20.132
568	10.496	11.431	12.365	13.391	14.517	15.757	17.122	18.629	20.135
569	10.498	11.433	12.367	13.393	14.519	15.759	17.124	18.631	20.137
570	10.499	11.434	12.369	13.394	14.521	15.761	17.126	18.633	20.140
571	10.501	11.436	12.370	13.396	14.523	15.763	17.129	18.635	20.142
572	10.503	11.437	12.372	13.398	14.525	15.765	17.131	18.637	20.144
573	10.504	11.439	12.374	13.400	14.527	15.767	17.133	18.640	20.147
574	10.505	11.441	12.376	13.402	14.529	15.769	17.135	18.642	20.149
575	10.507	11.442	12.378	13.404	14.531	15.771	17.137	18.644	20.151
576	10.509	11.444	12.379	13.405	14.533	15.773	17.139	18.647	20.154
577	10.510	11.445	12.381	13.407	14.535	15.775	17.142	18.649	20.157
578	10.512	11.447	12.383	13.409	14.537	15.777	17.144	18.651	20.159
579	10.513	11.449	12.384	13.411	14.539	15.779	17.146	18.654	20.161
580	10.515	11.450	12.386	13.413	14.541	15.781	17.148	18.656	20.164
581	10.517	11.452	12.388	13.415	14.542	15.783	17.150	18.658	20.166
582	10.518	11.454	12.390	13.416	14.544	15.785	17.153	18.661	20.169
583	10.520	11.455	12.391	13.418	14.546	15.788	17.155	18.663	20.172
584	10.521	11.457	12.393	13.420	14.548	15.790	17.157	18.665	20.173
585	10.523	11.459	12.395	13.422	14.550	15.792	17.159	18.668	20.176
586	10.524	11.460	12.397	13.424	14.552	15.794	17.162	18.670	20.179
587	10.526	11.462	12.399	13.426	14.554	15.796	17.164	18.672	20.181
588	10.528	11.464	12.400	13.428	14.556	15.798	17.166	18.675	20.184
589	10.529	11.465	12.402	13.430	14.558	15.800	17.168	18.677	20.186
590	10.531	11.467	12.404	13.431	14.560	15.802	17.170	18.679	20.188
591	10.532	11.469	12.406	13.433	14.562	15.804	17.173	18.682	20.191
592	10.534	11.471	12.407	13.435	14.564	15.807	17.175	18.684	20.194
593	10.535	11.472	12.409	13.437	14.566	15.809	17.177	18.687	20.197
594	10.537	11.474	12.411	13.439	14.568	15.811	17.179	18.689	20.199
595	10.539	11.476	12.413	13.441	14.570	15.813	17.182	18.692	20.202
596	10.540	11.477	12.414	13.443	14.572	15.815	17.184	18.694	20.204
597	10.542	11.479	12.416	13.445	14.574	15.817	17.186	18.696	20.206
598	10.543	11.481	12.418	13.447	14.577	15.820	17.189	18.699	20.209
599	10.545	11.482	12.420	13.449	14.579	15.822	17.191	18.701	20.212
600	10.546	11.484	12.422	13.450	14.581	15.824	17.193	18.704	20.215
601	10.548	11.486	12.424	13.452	14.583	15.826	17.195	18.706	20.217
602	10.550	11.488	12.425	13.454	14.585	15.828	17.198	18.709	20.220
603	10.551	11.489	12.427	13.456	14.587	15.830	17.200	18.711	20.222
604	10.553	11.491	12.429	13.458	14.589	15.833	17.203	18.714	20.225
605	10.554	11.492	12.431	13.460	14.591	15.835	17.205	18.717	20.228
606	10.556	11.494	12.433	13.462	14.593	15.837	17.207	18.719	20.230
607	10.558	11.496	12.434	13.464	14.595	15.839	17.210	18.721	20.233
608	10.559	11.498	12.436	13.466	14.597	15.841	17.212	18.724	20.236
609	10.561	11.499	12.438	13.468	14.599	15.844	17.215	18.727	20.239
610	10.563	11.501	12.440	13.470	14.601	15.846	17.217	18.729	20.241
611	10.564	11.503	12.442	13.472	14.603	15.848	17.219	18.732	20.244
612	10.566	11.505	12.444	13.474	14.606	15.850	17.222	18.734	20.247
613	10.567	11.506	12.445	13.476	14.608	15.853	17.224	18.737	20.250
614	10.569	11.508	12.447	13.478	14.610	15.855	17.227	18.740	20.253
615	10.571	11.510	12.449	13.480	14.612	15.857	17.229	18.742	20.255
616	10.572	11.511	12.451	13.482	14.614	15.859	17.231	18.744	20.258
617	10.574	11.513	12.453	13.484	14.616	15.862	17.234	18.747	20.261
618	10.575	11.515	12.455	13.486	14.618	15.864	17.236	18.750	20.263
619	10.577	11.516	12.456	13.487	14.620	15.866	17.239	18.752	20.266
620	10.578	11.518	12.458	13.489	14.622	15.868	17.241	18.755	20.269
621	10.580	11.520	12.460	13.492	14.624	15.871	17.243	18.757	20.271
622	10.582	11.522	12.462	13.493	14.627	15.873	17.246	18.760	20.274
623	10.583	11.523	12.464	13.495	14.629	15.875	17.248	18.763	20.277
624	10.585	11.525	12.466	13.497	14.631	15.878	17.251	18.766	20.280
625	10.586	11.527	12.467	13.499	14.633	15.880	17.253	18.768	20.283
626	10.588	11.529	12.469	13.501	14.635	15.882	17.256	18.771	20.286
627	10.589	11.530	12.471	13.503	14.637	15.885	17.258	18.774	20.289
628	10.591	11.532	12.473	13.506	14.640	15.887	17.261	18.776	20.291
629	10.593	11.534	12.475	13.507	14.642	15.889	17.263	18.779	20.294
630	10.595	11.536	12.477	13.509	14.644	15.891	17.266	18.782	20.297
631	10.596	11.537	12.479	13.512	14.646	15.894	17.268	18.784	20.300
632	10.598	11.539	12.481	13.513	14.648	15.896	17.271	18.787	20.303
633	10.599	11.541	12.482	13.515	14.650	15.899	17.273	18.790	20.306
634	10.601	11.543	12.484	13.518	14.652	15.901	17.276	18.793	20.309
635	10.602	11.544	12.486	13.520	14.655	15.903	17.279	18.796	20.313
636	10.604	11.546	12.488	13.522	14.657	15.906	17.281	18.798	20.316
637	10.606	11.548	12.490	13.524	14.659	15.908	17.284	18.801	20.319
638	10.608	11.550	12.492	13.526	14.661	15.910	17.286	18.803	20.321
639	10.609	11.552	12.494	13.528	14.664	15.913	17.289	18.806	20.324
640	10.611	11.553	12.496	13.530	14.666	15.915	17.291	18.809	20.327
641	10.612	11.555	12.498	13.532	14.668	15.917	17.294	18.812	20.330
642	10.614	11.557	12.500	13.534	14.670	15.920	17.296	18.815	20.333
643	10.616	11.558	12.501	13.536	14.672	15.922	17.299	18.818	20.336
644	10.617	11.560	12.503	13.538	14.675	15.925	17.302	18.821	20.339
645	10.619	11.562	12.505	13.540	14.677	15.927	17.304	18.823	20.342
646	10.620	11.564	12.507	13.542	14.679	15.930	17.307	18.826	20.345
647	10.622	11.566	12.509	13.544	14.681	15.932	17.310	18.829	20.349
648	10.624	11.567	12.511	13.546	14.684	15.934	17.312	18.832	20.352
649	10.625	11.569	12.513	13.548	14.686	15.937	17.315	18.835	20.355
650	10.627	11.571	12.515	13.550	14.688	15.939	17.318	18.838	20.358
651	10.629	11.573	12.517	13.552	14.690	15.942	17.320	18.841	20.361
652	10.630	11.574	12.519	13.555	14.692	15.944	17.323	18.843	20.364
653	10.632	11.576	12.521	13.557	14.695	15.947	17.326	18.846	20.367
654	10.633	11.578	12.522	13.559	14.697	15.949	17.328	18.849	20.370
655	10.635	11.580	12.524	13.561	14.699	15.952	17.331	18.852	20.374
656	10.637	11.582	12.526	13.563	14.702	15.954	17.334	18.855	20.377
657	10.638	11.583	12.528	13.565	14.704	15.956	17.336	18.858	20.380
658	10.640	11.585	12.530	13.567	14.706	15.959	17.339	18.861	20.383
659	10.642	11.587	12.532	13.569	14.708	15.961	17.342	18.864	20.386
660	10.643	11.589	12.534	13.571	14.711	15.964	17.344	18.867	20.389
661	10.645	11.591	12.536	13.573	14.713	15.966	17.347	18.870	20.393
662	10.647	11.592	12.538	13.576	14.715	15.969	17.350	18.873	20.396
663	10.648	11.594	12.540	13.578	14.718	15.971	17.352	18.876	20.399
664	10.650	11.596	12.542	13.580	14.720	15.974	17.355	18.878	20.402
665	10.652	11.598	12.544	13.582	14.722	15.976	17.358	18.881	20.405
666	10.653	11.600	12.546	13.584	14.724	15.979	17.361	18.884	20.408
667	10.655	11.601	12.548	13.586	14.727	15.981	17.363	18.887	20.412
668	10.657	11.603	12.550	13.588	14.729	15.984	17.366	18.890	20.415
669	10.658	11.605	12.552	13.590	14.731	15.986	17.369	18.893	20.418
670	10.660	11.607	12.554	13.593	14.734	15.989	17.371	18.896	20.421
671	10.662	11.609	12.556	13.595	14.736	15.991	17.374	18.899	20.424
672	10.663	11.611	12.558	13.597	14.738	15.994	17.377	18.902	20.428
673	10.665	11.612	12.560	13.599	14.741	15.996	17.380	18.905	20.431
674	10.667	11.614	12.562	13.601	14.743	15.999	17.382	18.908	20.434
675	10.668	11.616	12.564	13.603	14.745	16.002	17.385	18.911	20.437
676	10.670	11.618	12.566	13.605	14.748	16.004	17.388	18.914	20.441
677	10.672	11.620	12.568	13.608	14.750	16.007	17.391	18.917	20.444
678	10.674	11.622	12.570	13.610	14.752	16.009	17.393	18.920	20.447
679	10.675	11.623	12.572	13.612	14.755	16.012	17.396	18.923	20.450
680	10.677	11.625	12.574	13.614	14.757	16.014	17.399	18.926	20.454
681	10.678	11.627	12.575	13.616	14.760	16.017	17.402	18.930	20.458
682	10.680	11.629	12.577	13.618	14.762	16.020	17.405	18.933	20.461
683	10.682	11.631	12.579	13.621	14.764	16.022	17.408	18.936	20.464
684	10.683	11.632	12.581	13.623	14.766	16.025	17.410	18.939	20.467
685	10.685	11.634	12.583	13.625	14.769	16.027	17.413	18.942	20.471
686	10.687	11.636	12.586	13.627	14.771	16.030	17.416	18.945	20.474
687	10.688	11.638	12.588	13.629	14.774	16.032	17.419	18.948	20.477
688	10.690	11.640	12.590	13.631	14.776	16.035	17.422	18.951	20.481
689	10.692	11.642	12.592	13.634	14.778	16.038	17.424	18.954	20.484
690	10.694	11.644	12.594	13.636	14.781	16.040	17.427	18.957	20.487
691	10.695	11.645	12.595	13.638	14.783	16.043	17.430	18.961	20.491
692	10.697	11.647	12.597	13.640	14.786	16.046	17.433	18.964	20.495
693	10.698	11.649	12.600	13.642	14.788	16.048	17.436	18.967	20.498
694	10.700	11.651	12.602	13.645	14.790	16.051	17.439	18.970	20.501
695	10.702	11.653	12.604	13.647	14.793	16.053	17.442	18.973	20.505
696	10.704	11.655	12.606	13.649	14.795	16.056	17.445	18.976	20.508
697	10.705	11.657	12.608	13.651	14.798	16.059	17.447	18.979	20.511
698	10.707	11.658	12.610	13.653	14.800	16.061	17.450	18.983	20.515
699	10.708	11.660	12.612	13.656	14.802	16.064	17.453	18.986	20.519
700	10.710	11.662	12.614	13.658	14.805	16.067	17.456	18.989	20.522
701	10.712	11.664	12.616	13.660	14.807	16.069	17.459	18.992	20.526
702	10.714	11.666	12.618	13.662	14.810	16.072	17.462	18.995	20.529
703	10.715	11.668	12.620	13.664	14.812	16.074	17.465	18.999	20.532
704	10.717	11.670	12.622	13.667	14.814	16.077	17.468	19.002	20.536
705	10.718	11.671	12.624	13.669	14.817	16.080	17.471	19.005	20.540
706	10.720	11.673	12.626	13.671	14.819	16.082	17.474	19.008	20.543
707	10.722	11.675	12.628	13.673	14.822	16.085	17.477	19.012	20.546
708	10.724	11.677	12.630	13.676	14.824	16.088	17.480	19.015	20.550
709	10.725	11.679	12.632	13.678	14.827	16.090	17.482	19.018	20.553
710	10.727	11.681	12.634	13.680	14.829	16.093	17.485	19.021	20.557
711	10.729	11.682	12.636	13.682	14.832	16.096	17.489	19.025	20.561
712	10.730	11.684	12.638	13.684	14.834	16.098	17.491	19.028	20.564
713	10.732	11.686	12.640	13.687	14.836	16.101	17.494	19.031	20.568
714	10.734	11.688	12.642	13.689	14.839	16.104	17.497	19.034	20.571
715	10.736	11.690	12.644	13.691	14.841	16.106	17.500	19.037	20.574
716	10.737	11.691	12.646	13.693	14.844	16.109	17.503	19.041	20.579
717	10.739	11.693	12.648	13.696	14.846	16.112	17.506	19.044	20.582
718	10.741	11.695	12.650	13.698	14.849	16.115	17.509	19.047	20.585
719	10.742	11.697	12.652	13.700	14.851	16.117	17.512	19.050	20.589
720	10.744	11.699	12.654	13.702	14.854	16.120	17.515	19.054	20.592
721	10.745	11.701	12.656	13.704	14.856	16.123	17.518	19.057	20.597
722	10.747	11.703	12.658	13.707	14.858	16.125	17.521	19.061	20.600
723	10.749	11.705	12.660	13.709	14.861	16.128	17.524	19.064	20.603
724	10.751	11.707	12.663	13.711	14.863	16.131	17.527	19.067	20.607
725	10.752	11.708	12.664	13.713	14.866	16.134	17.530	19.071	20.611
726	10.754	11.710	12.666	13.716	14.868	16.136	17.533	19.074	20.614
727	10.756	11.712	12.669	13.718	14.871	16.139	17.536	19.077	20.618
728	10.758	11.714	12.671	13.720	14.873	16.142	17.539	19.080	20.621
729	10.759	11.716	12.673	13.722	14.876	16.145	17.542	19.084	20.626
730	10.761	11.718	12.675	13.725	14.878	16.147	17.545	19.087	20.629
731	10.763	11.720	12.677	13.727	14.881	16.150	17.548	19.090	20.633
732	10.764	11.722	12.679	13.729	14.883	16.153	17.551	19.093	20.636
733	10.766	11.723	12.681	13.731	14.886	16.155	17.554	19.097	20.640
734	10.767	11.725	12.683	13.734	14.888	16.158	17.557	19.100	20.644
735	10.769	11.727	12.685	13.736	14.891	16.161	17.560	19.104	20.647
736	10.771	11.729	12.687	13.738	14.893	16.164	17.563	19.107	20.651
737	10.772	11.731	12.689	13.741	14.896	16.166	17.566	19.111	20.655
738	10.774	11.733	12.691	13.743	14.898	16.169	17.569	19.114	20.658
739	10.776	11.735	12.693	13.745	14.901	16.172	17.572	19.117	20.662
740	10.778	11.737	12.695	13.747	14.903	16.175	17.575	19.120	20.665
741	10.779	11.738	12.697	13.750	14.906	16.178	17.579	19.124	20.670
742	10.781	11.740	12.699	13.752	14.908	16.180	17.581	19.127	20.673
743	10.783	11.742	12.702	13.754	14.911	16.183	17.584	19.130	20.677
744	10.784	11.744	12.703	13.756	14.913	16.186	17.588	19.134	20.681
745	10.786	11.746	12.706	13.759	14.916	16.189	17.591	19.138	20.684
746	10.788	11.748	12.708	13.761	14.918	16.191	17.594	19.141	20.688
747	10.790	11.750	12.710	13.763	14.921	16.194	17.597	19.144	20.691
748	10.791	11.751	12.712	13.766	14.923	16.197	17.600	19.148	20.696
749	10.793	11.753	12.714	13.768	14.926	16.200	17.603	19.151	20.699
750	10.795	11.755	12.716	13.770	14.928	16.202	17.606	19.154	20.703
751	10.796	11.757	12.718	13.772	14.931	16.205	17.609	19.158	20.707
752	10.798	11.759	12.720	13.775	14.933	16.208	17.612	19.161	20.710
753	10.800	11.761	12.722	13.777	14.936	16.211	17.615	19.165	20.714
754	10.801	11.763	12.724	13.779	14.938	16.214	17.619	19.168	20.718
755	10.803	11.765	12.726	13.782	14.941	16.216	17.621	19.172	20.722
756	10.805	11.767	12.728	13.784	14.943	16.219	17.624	19.175	20.725
757	10.806	11.768	12.730	13.786	14.946	16.222	17.628	19.179	20.730
758	10.808	11.770	12.733	13.788	14.948	16.225	17.631	19.182	20.733
759	10.810	11.772	12.735	13.791	14.951	16.227	17.634	19.185	20.737
760	10.811	11.774	12.737	13.793	14.954	16.230	17.637	19.189	20.741
761	10.813	11.776	12.739	13.795	14.956	16.233	17.640	19.192	20.744
762	10.815	11.778	12.741	13.798	14.958	16.236	17.643	19.195	20.748
763	10.816	11.780	12.743	13.800	14.961	16.239	17.646	19.199	20.752
764	10.818	11.782	12.745	13.802	14.964	16.242	17.649	19.203	20.756
765	10.820	11.783	12.747	13.804	14.966	16.244	17.652	19.206	20.759
766	10.821	11.785	12.749	13.807	14.969	16.247	17.656	19.210	20.764
767	10.823	11.787	12.751	13.809	14.971	16.250	17.659	19.213	20.767
768	10.825	11.789	12.753	13.811	14.974	16.253	17.662	19.216	20.771
769	10.826	11.791	12.755	13.813	14.976	16.256	17.665	19.220	20.775
770	10.828	11.793	12.757	13.816	14.979	16.258	17.668	19.223	20.778
771	10.830	11.795	12.760	13.818	14.981	16.261	17.671	19.226	20.782
772	10.831	11.796	12.761	13.820	14.984	16.264	17.674	19.230	20.786
773	10.833	11.798	12.764	13.823	14.986	16.267	17.677	19.234	20.790
774	10.835	11.800	12.766	13.825	14.989	16.269	17.680	19.237	20.793
775	10.837	11.802	12.768	13.827	14.991	16.272	17.684	19.241	20.798
776	10.838	11.804	12.770	13.829	14.994	16.275	17.687	19.244	20.801
777	10.840	11.806	12.772	13.832	14.996	16.278	17.690	19.248	20.805
778	10.842	11.808	12.774	13.834	14.999	16.281	17.693	19.251	20.809
779	10.843	11.810	12.776	13.836	15.002	16.283	17.696	19.254	20.813
780	10.845	11.811	12.778	13.839	15.004	16.286	17.699	19.258	20.817
781	10.847	11.813	12.780	13.841	15.006	16.289	17.702	19.261	20.820
782	10.848	11.815	12.782	13.843	15.009	16.292	17.706	19.265	20.825
783	10.850	11.817	12.784	13.845	15.012	16.295	17.709	19.268	20.828
784	10.852	11.819	12.786	13.848	15.014	16.297	17.711	19.272	20.832
785	10.853	11.821	12.788	13.850	15.017	16.300	17.715	19.275	20.836
786	10.855	11.823	12.790	13.852	15.019	16.303	17.718	19.279	20.840
787	10.856	11.824	12.792	13.854	15.022	16.306	17.721	19.283	20.844
788	10.858	11.826	12.794	13.857	15.024	16.309	17.724	19.286	20.847
789	10.860	11.828	12.796	13.859	15.027	16.311	17.727	19.289	20.851
790	10.861	11.830	12.798	13.861	15.029	16.314	17.730	19.293	20.855
791	10.863	11.832	12.801	13.864	15.032	16.317	17.733	19.296	20.859
792	10.864	11.833	12.802	13.866	15.034	16.320	17.737	19.300	20.863
793	10.866	11.835	12.805	13.868	15.037	16.323	17.740	19.303	20.867
794	10.868	11.837	12.806	13.870	15.039	16.326	17.743	19.307	20.871
795	10.869	11.839	12.809	13.873	15.042	16.328	17.746	19.310	20.874
796	10.871	11.841	12.811	13.875	15.044	16.331	17.749	19.313	20.878
797	10.873	11.843	12.813	13.877	15.047	16.334	17.752	19.317	20.882
798	10.875	11.845	12.815	13.879	15.049	16.337	17.755	19.321	20.886
799	10.876	11.846	12.817	13.882	15.052	16.340	17.759	19.324	20.890
800	10.878	11.848	12.819	13.884	15.054	16.342	17.762	19.328	20.894
801	10.879	11.850	12.821	13.886	15.057	16.345	17.765	19.331	20.898
802	10.881	11.852	12.823	13.888	15.059	16.348	17.768	19.335	20.901
803	10.883	11.854	12.825	13.891	15.062	16.351	17.771	19.338	20.905
804	10.884	11.855	12.827	13.893	15.064	16.354	17.774	19.342	20.909
805	10.886	11.857	12.829	13.895	15.067	16.356	17.777	19.345	20.913
806	10.887	11.859	12.831	13.897	15.069	16.359	17.780	19.349	20.917
807	10.889	11.861	12.833	13.900	15.072	16.362	17.783	19.352	20.920
808	10.890	11.863	12.835	13.902	15.074	16.365	17.787	19.356	20.925
809	10.892	11.865	12.837	13.904	15.077	16.367	17.789	19.359	20.928
810	10.894	11.866	12.839	13.906	15.079	16.370	17.793	19.363	20.932
811	10.895	11.868	12.841	13.908	15.082	16.373	17.796	19.366	20.936
812	10.897	11.870	12.843	13.911	15.084	16.376	17.799	19.370	20.940
813	10.899	11.872	12.845	13.913	15.087	16.379	17.802	19.373	20.944
814	10.900	11.873	12.847	13.915	15.089	16.381	17.805	19.376	20.948
815	10.902	11.875	12.849	13.917	15.092	16.384	17.808	19.380	20.951
816	10.903	11.877	12.851	13.920	15.094	16.387	17.811	19.384	20.956
817	10.905	11.879	12.853	13.922	15.097	16.390	17.814	19.387	20.959
818	10.906	11.880	12.855	13.924	15.099	16.392	17.818	19.390	20.963
819	10.908	11.882	12.857	13.926	15.102	16.395	17.821	19.394	20.967
820	10.909	11.884	12.859	13.928	15.104	16.398	17.824	19.397	20.971
821	10.911	11.886	12.861	13.931	15.106	16.401	17.827	19.401	20.974
822	10.912	11.887	12.863	13.933	15.109	16.403	17.830	19.404	20.979
823	10.914	11.889	12.865	13.935	15.111	16.406	17.833	19.407	20.982
824	10.915	11.891	12.866	13.937	15.114	16.409	17.836	19.411	20.986
